lat,lon,total_pm25_emissions,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_2_Agriculture_livestock,HTAPv3_8_3_Agriculture_crops
12.65,77.95,319.9556097890163,0.0,0.0,0.0,20.177967071533203,56.480369567871094,16.90026092529297,0.0002578131970949471,22.2851505279541,0.4890884757041931,0.0,0.6362631916999817,189.586181640625,3.799523983616382e-05,12.224839210510254,0.3445967435836792,0.8305966258049011
12.75,77.05,162.38255590065455,0.0,0.022650478407740593,0.0,8.25420093536377,23.10442352294922,6.913389682769775,0.00013280379062052816,19.717134475708008,0.3326165974140167,0.0,0.2602761685848236,94.13616943359375,7.2974398790393025e-06,8.849791526794434,0.26308444142341614,0.5286785364151001
12.75,77.15,160.65733863155367,0.0,0.0,0.0027359400410205126,8.25420093536377,23.10442352294922,6.913389682769775,1.8340999304200523e-05,19.717134475708008,0.1893213987350464,0.0,0.2602761685848236,94.13616943359375,1.4924277138561592e-06,7.126170635223389,0.6575016379356384,0.29599496722221375
12.75,77.25,194.63327043170648,0.0,0.006721056532114744,0.0028261796105653048,9.570131301879883,43.286354064941406,8.0155611038208,0.0012078413274139166,24.3034610748291,1.262449860572815,0.0,0.30177077651023865,99.98783874511719,5.633004548144527e-05,6.602263927459717,0.9783418774604797,0.3142862915992737
12.75,77.35,228.31492807076575,0.0,0.024138836190104485,0.0,10.88606071472168,63.46828079223633,9.117733001708984,0.00040005662594921887,28.889785766601562,0.5087463855743408,0.0,0.3432655334472656,105.8395004272461,2.9114635253790766e-05,8.088859558105469,0.8066698908805847,0.3414579927921295
12.75,77.45,228.33448969569508,0.0,0.020167196169495583,0.0,10.88606071472168,63.46828079223633,9.117733001708984,0.0004578221996780485,28.889785766601562,0.27492091059684753,0.0,0.3432655334472656,105.8395004272461,3.614939851104282e-05,8.567771911621094,0.5962619781494141,0.3302474915981293
12.75,77.55,870.7104265112484,0.0,0.054336365312337875,0.05955277010798454,93.41720581054688,360.4761047363281,78.24253845214844,0.00044264720054343343,84.96810913085938,0.2829746603965759,0.0,2.9456851482391357,242.01727294921875,2.1190562620176934e-05,7.6158528327941895,0.3225732147693634,0.30775660276412964
12.75,77.65,870.1323100116861,0.0,0.050256114453077316,0.00307039194740355,93.41720581054688,360.4761047363281,78.24253845214844,0.0008275001891888678,84.96810913085938,1.1140717267990112,0.0,2.9456851482391357,242.01727294921875,8.113260264508426e-05,5.960904121398926,0.6491867899894714,0.2869960069656372
12.75,77.75,589.9121615651602,0.0,0.0,0.03045719861984253,57.099273681640625,209.32269287109375,47.82408142089844,0.000763787655159831,54.18354797363281,0.9674364924430847,0.0,1.8004875183105469,209.7566375732422,6.573647988261655e-05,8.017244338989258,0.557672381401062,0.3518005907535553
12.75,77.85,311.79364752223773,0.0,0.0,0.0,20.781347274780273,58.16929244995117,17.405630111694336,0.0029330081306397915,23.398996353149414,0.7298943400382996,0.0,0.6552892923355103,177.4960479736328,0.00019012078701052815,12.083833694458008,0.2582448422908783,0.8119480609893799
12.75,77.95,311.50769413517446,0.0,0.0,0.0,20.781347274780273,58.16929244995117,17.405630111694336,0.00016632939514238387,23.398996353149414,0.38937973976135254,0.0,0.6552892923355103,177.4960479736328,1.6368840078939684e-05,12.023881912231445,0.3649008274078369,0.8227455019950867
12.85,77.05,138.36362332116096,0.0,0.015551998279988766,0.0030419637914747,6.5539703369140625,18.345287322998047,5.489344120025635,0.0002973147784359753,23.292591094970703,0.8154980540275574,0.0,0.20666353404521942,74.74565124511719,1.42064409374143e-05,8.296745300292969,0.11508431285619736,0.48388251662254333
12.85,77.15,138.81286505117555,0.0,0.012171118520200253,0.0005777903716079891,6.5539703369140625,18.345287322998047,5.489344120025635,3.9174279663711786e-05,23.292591094970703,0.9064445495605469,0.0,0.20666353404521942,74.74565124511719,2.9420154987747082e-06,8.358702659606934,0.5734055638313293,0.3280135989189148
12.85,77.25,214.532435860649,0.0,0.004296516068279743,0.0,8.615983963012695,57.11408996582031,7.216405868530273,5.31176647200482e-06,33.00557327270508,0.6780157685279846,0.0,0.2716841399669647,98.26219177246094,9.087011676456314e-07,7.993725299835205,1.0079363584518433,0.36252671480178833
12.85,77.35,290.98987088003287,0.0,0.0017673358088359237,0.0,10.677999496459961,95.88288879394531,8.943467140197754,0.00015135639114305377,42.71855926513672,0.45241519808769226,0.0,0.3367048501968384,121.77872467041016,8.359726962225977e-06,8.947358131408691,0.8316094875335693,0.4182167947292328
12.85,77.45,290.616642082633,0.0,0.012516840361058712,0.002927519613876939,10.677999496459961,95.88288879394531,8.943467140197754,9.918185241986066e-05,42.71855926513672,1.606421947479248,0.0,0.3367048501968384,121.77872467041016,1.3861440493201371e-05,7.608365535736084,0.6981059908866882,0.3498469889163971
12.85,77.55,1529.4652627778505,0.0,0.0184966791421175,0.024990001693367958,175.4399871826172,689.0579223632812,146.94155883789062,0.00023136980598792434,146.56597900390625,3.098418712615967,0.0,5.532073497772217,354.0850830078125,2.8368356652208604e-05,7.755561351776123,0.6011723875999451,0.34376001358032227
12.85,77.65,1530.3822426178376,0.0,0.09895966202020645,0.06929665058851242,175.4399871826172,689.0579223632812,146.94155883789062,0.0015443339943885803,146.56597900390625,3.4354090690612793,0.0,5.532073497772217,354.0850830078125,0.00015901558799669147,8.260293960571289,0.5375040173530579,0.3564720153808594
12.85,77.75,914.7681113148465,0.0,0.0,0.12129238247871399,98.41236114501953,374.45806884765625,82.42626953125,0.00023908719595056027,85.5394058227539,1.0472639799118042,0.0,3.1031949520111084,259.74554443359375,4.090211950824596e-05,8.810319900512695,0.7081308364868164,0.39597949385643005
12.85,77.85,301.85517346142797,0.0,0.0,0.20007599890232086,21.38472557067871,59.85821533203125,17.91099739074707,0.00011724369687726721,24.512836456298828,0.3652280867099762,0.0,0.6743154525756836,165.4059295654297,7.099331469362369e-06,10.296184539794922,0.5191128849983215,0.7274278402328491
12.85,77.95,298.8180161730727,0.0,0.0,0.19483081996440887,21.38472557067871,59.85821533203125,17.91099739074707,6.574272265424952e-05,24.512836456298828,0.5611156225204468,0.0,0.6743154525756836,165.4059295654297,3.772811624003225e-06,7.472597122192383,0.4347060024738312,0.4076773226261139
12.95,77.05,138.30842297571235,0.0,0.024130316451191902,0.0,6.5539703369140625,18.345287322998047,5.489344120025635,0.00012021730799460784,23.292591094970703,0.39569491147994995,0.0,0.20666353404521942,74.74565124511719,7.834428288333584e-06,8.58946704864502,0.15505440533161163,0.5104405879974365
12.95,77.15,139.02611598275416,0.0,0.03986483812332153,0.0,6.5539703369140625,18.345287322998047,5.489344120025635,0.00015127939695958048,23.292591094970703,0.8066960573196411,0.0,0.20666353404521942,74.74565124511719,7.878935321059544e-06,8.533465385437012,0.6644327640533447,0.34799012541770935
12.95,77.25,215.3496520252338,0.0,0.02346000261604786,0.00250274408608675,8.615983963012695,57.11408996582031,7.216405868530273,0.0007144034025259316,33.00557327270508,0.8786354660987854,0.0,0.2716841399669647,98.26219177246094,4.036680547869764e-05,8.721536636352539,0.8644847273826599,0.37234869599342346
12.95,77.35,291.3763505640045,0.0,0.019260719418525696,0.002953319577500224,10.677999496459961,95.88288879394531,8.943467140197754,4.395678115542978e-05,42.71855926513672,0.6575498580932617,0.0,0.3367048501968384,121.77872467041016,2.56306793744443e-06,9.149662017822266,0.8328202366828918,0.37571367621421814
12.95,77.45,294.8079372042557,0.0,0.023990755900740623,0.0,10.677999496459961,95.88288879394531,8.943467140197754,0.000686170591507107,42.71855926513672,3.837125062942505,0.0,0.3367048501968384,121.77872467041016,0.00018113042460754514,9.396029472351074,0.7876717448234558,0.42390865087509155
12.95,77.55,1530.8667583841598,0.0,0.03887723758816719,0.12990839779376984,175.4399871826172,689.0579223632812,146.94155883789062,0.020894281566143036,146.56597900390625,11.118388175964355,0.0,5.532073497772217,354.0850830078125,0.0018255602335557342,1.7749091386795044,0.08675148338079453,0.07260021567344666
12.95,77.65,1528.9183099084185,0.0,0.9606192111968994,1.7532001733779907,175.4399871826172,689.0579223632812,146.94155883789062,0.006201486103236675,146.56597900390625,7.0136332511901855,0.0,5.532073497772217,354.0850830078125,0.0005263919592835009,1.4177099466323853,0.08431092649698257,0.05950462818145752
12.95,77.75,915.8857381850648,0.0,0.09810169786214828,0.2507424056529999,98.41236114501953,374.45806884765625,82.42626953125,0.0003285305865574628,85.5394058227539,3.3220877647399902,0.0,3.1031949520111084,259.74554443359375,4.295388862374239e-05,7.512892723083496,0.6744624972343445,0.34223487973213196
12.95,77.85,299.42191881905455,0.0,0.0723377987742424,0.053035806864500046,21.38472557067871,59.85821533203125,17.91099739074707,0.0003053491818718612,24.512836456298828,0.4642322063446045,0.0,0.6743154525756836,165.4059295654297,2.921760460594669e-05,8.218358039855957,0.5476871132850647,0.3189135193824768
12.95,77.95,297.902534519395,0.0,0.07253939658403397,0.028981802985072136,21.38472557067871,59.85821533203125,17.91099739074707,0.0004911267897114158,24.512836456298828,0.346248596906662,0.0,0.6743154525756836,165.4059295654297,4.6834073145873845e-05,6.867406845092773,0.45850566029548645,0.38129448890686035
13.05,77.05,133.85939982850687,0.0,0.004789379891008139,0.0016012563137337565,6.727221488952637,18.830236434936523,5.634453296661377,0.0012986500514671206,16.6701602935791,0.6040576696395874,0.0,0.21212667226791382,76.7215347290039,8.107643225230277e-05,7.704846382141113,0.27781563997268677,0.46917685866355896
