lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_3_Agriculture_crops,total_co_emissions
12.75,77.95,0.0,0.0,0.0,10.080592155456543,599.4383544921875,2.0427680015563965,0.0,396.4930725097656,0.0,0.0,1.708253264427185,2596.1513671875,0.0,158.17372131347656,0.0,3764.08812892437
12.85,77.05,0.0,0.1555200070142746,0.016730761155486107,3.1791915893554688,189.0493927001953,0.644243061542511,0.0,390.93121337890625,0.0,0.0,0.5387446880340576,1056.16748046875,0.0,109.8800277709961,0.0,1750.5625444259495
12.85,77.15,0.0,0.12171121686697006,0.0031778395641595125,3.1791915893554688,189.0493927001953,0.644243061542511,0.0,390.93121337890625,0.0,0.0,0.5387446880340576,1056.16748046875,0.0,122.03286743164062,0.0,1762.6680223748554
12.85,77.25,0.0,0.04296515882015228,0.0,4.179431915283203,639.3517456054688,0.8469353914260864,0.0,680.911376953125,0.0,0.0,0.7082448601722717,1388.4599609375,0.0,116.70386505126953,0.0,2831.204525873065
12.85,77.35,0.0,0.01767336204648018,0.0,5.1796722412109375,1089.654052734375,1.049627661705017,0.0,970.8916015625,0.0,0.0,0.8777449727058411,1720.752197265625,0.0,128.6515655517578,0.0,3917.074135351926
12.85,77.45,0.0,0.12516839802265167,0.016101358458399773,5.1796722412109375,1089.654052734375,1.049627661705017,0.0,970.8916015625,0.0,0.0,0.8777449727058411,1720.752197265625,0.0,109.39990234375,0.0,3897.946068538353
12.85,77.55,0.0,0.1849667876958847,0.1374444216489792,85.10221862792969,7405.5107421875,17.245426177978516,0.0,3903.635986328125,0.0,0.0,14.42138671875,7441.39208984375,0.0,111.51699829101562,0.0,18979.147259384394
12.85,77.65,0.0,0.9895969033241272,0.38113081455230713,85.10221862792969,7405.5107421875,17.245426177978516,0.0,3903.635986328125,0.0,0.0,14.42138671875,7441.39208984375,0.0,118.76754760742188,0.0,18987.44612520933
12.85,77.75,0.0,0.0,0.6671040058135986,47.73774719238281,4011.1767578125,9.673752784729004,0.0,2169.8017578125,0.0,0.0,8.089619636535645,4947.39892578125,0.0,126.67955017089844,0.0,11321.22521519661
12.85,77.85,0.0,0.0,1.100417971611023,10.373278617858887,616.8429565429688,2.102079153060913,0.0,435.96728515625,0.0,0.0,1.7578516006469727,2453.404052734375,0.0,135.44546508789062,0.0,3656.993386864662
12.85,77.95,0.0,0.0,1.0715701580047607,10.373278617858887,616.8429565429688,2.102079153060913,0.0,435.96728515625,0.0,0.0,1.7578516006469727,2453.404052734375,0.0,95.55376434326172,0.0,3617.072838306427
12.95,77.05,0.0,0.24130316078662872,0.0,3.1791915893554688,189.0493927001953,0.644243061542511,0.0,390.93121337890625,0.0,0.0,0.5387446880340576,1056.16748046875,0.0,113.75590515136719,0.0,1754.5074741989374
12.95,77.15,0.0,0.3986484706401825,0.0,3.1791915893554688,189.0493927001953,0.644243061542511,0.0,390.93121337890625,0.0,0.0,0.5387446880340576,1056.16748046875,0.0,124.58247375488281,0.0,1765.4913881123066
12.95,77.25,0.0,0.23459996283054352,0.013765078037977219,4.179431915283203,639.3517456054688,0.8469353914260864,0.0,680.911376953125,0.0,0.0,0.7082448601722717,1388.4599609375,0.0,127.33074188232422,0.0,2842.036802586168
12.95,77.35,0.0,0.19260722398757935,0.01624319888651371,5.1796722412109375,1089.654052734375,1.049627661705017,0.0,970.8916015625,0.0,0.0,0.8777449727058411,1720.752197265625,0.0,133.58425903320312,0.0,3922.198005894199
12.95,77.45,0.0,0.23990756273269653,0.0,5.1796722412109375,1089.654052734375,1.049627661705017,0.0,970.8916015625,0.0,0.0,0.8777449727058411,1720.752197265625,0.0,135.10086059570312,0.0,3923.7456645965576
12.95,77.55,0.0,0.3887723386287689,0.7144967913627625,85.10221862792969,7405.5107421875,17.245426177978516,0.0,3903.635986328125,0.0,0.0,14.42138671875,7441.39208984375,0.0,25.52347755432129,0.0,18893.934596568346
12.95,77.65,0.0,106.21753692626953,40.91987609863281,85.10221862792969,7405.5107421875,17.245426177978516,0.0,3903.635986328125,0.0,0.0,14.42138671875,7441.39208984375,0.0,20.378042221069336,0.0,19034.823305130005
12.95,77.75,0.0,0.9810168147087097,1.3790760040283203,47.73774719238281,4011.1767578125,9.673752784729004,0.0,2169.8017578125,0.0,0.0,8.089619636535645,4947.39892578125,0.0,108.0258560180664,0.0,11304.2645098567
12.95,77.85,0.0,0.7233781218528748,0.2916959822177887,10.373278617858887,616.8429565429688,2.102079153060913,0.0,435.96728515625,0.0,0.0,1.7578516006469727,2453.404052734375,0.0,119.98973846435547,0.0,3641.4523163735867
12.95,77.95,0.0,0.7253939509391785,0.1593995839357376,10.373278617858887,616.8429565429688,2.102079153060913,0.0,435.96728515625,0.0,0.0,1.7578516006469727,2453.404052734375,0.0,87.81185150146484,0.0,3609.1441488415003
13.05,77.05,0.0,0.04789379611611366,0.008806920610368252,3.263232707977295,194.04684448242188,0.6612734794616699,0.0,276.5888977050781,0.0,0.0,0.5529861450195312,1084.0869140625,0.0,102.04093170166016,0.0,1661.2977810008451
13.05,77.15,0.0,0.2375555783510208,0.016891079023480415,3.263232707977295,194.04684448242188,0.6612734794616699,0.0,276.5888977050781,0.0,0.0,0.5529861450195312,1084.0869140625,0.0,102.40276336669922,0.0,1661.8573586065322
13.05,77.25,0.0,0.0,0.008838396519422531,4.249539852142334,252.6972198486328,0.8611423373222351,0.0,354.27197265625,0.0,0.0,0.7201253175735474,1411.7508544921875,0.0,112.54722595214844,0.0,2137.1069188527763
13.05,77.35,0.0,0.0,0.1602720022201538,5.235847473144531,311.34759521484375,1.0610111951828003,0.0,431.955078125,0.0,0.0,0.887264609336853,1739.414306640625,0.0,130.29104614257812,0.0,2620.352421402931
13.05,77.45,0.0,0.4021236002445221,1.1707476377487183,5.235847473144531,311.34759521484375,1.0610111951828003,0.0,431.955078125,0.0,0.0,0.887264609336853,1739.414306640625,0.0,113.87037658691406,0.0,2605.3443510830402
13.05,77.55,0.0,1.733160138130188,1.585859775543213,34.51889419555664,3615.946533203125,6.9950361251831055,0.0,1850.93115234375,0.0,0.0,5.849557876586914,3766.010009765625,0.0,36.073604583740234,0.0,9319.64380800724
13.05,77.65,0.0,2.1745078563690186,0.0,34.51889419555664,3615.946533203125,6.9950361251831055,0.0,1850.93115234375,0.0,0.0,5.849557876586914,3766.010009765625,0.0,52.901737213134766,0.0,9335.32742857933
13.05,77.75,0.0,0.748257577419281,0.1445987969636917,20.4039249420166,2385.78173828125,4.134726047515869,0.0,1167.1595458984375,0.0,0.0,3.4576404094696045,2717.7001953125,0.0,80.86788177490234,0.0,6380.398509040475
13.05,77.85,0.0,0.3182412087917328,0.37775877118110657,6.2889509201049805,1155.61669921875,1.2744158506393433,0.0,483.38763427734375,0.0,0.0,1.0657230615615845,1669.3905029296875,0.0,120.67211151123047,0.0,3438.3920377492905
13.05,77.95,0.0,0.0,0.324514776468277,6.2889509201049805,1155.61669921875,1.2744158506393433,0.0,483.38763427734375,0.0,0.0,1.0657230615615845,1669.3905029296875,0.0,89.63701629638672,0.0,3406.985457330942
13.15,77.05,0.0,0.09256619215011597,0.013770122081041336,3.263232707977295,194.04684448242188,0.6612734794616699,0.0,276.5888977050781,0.0,0.0,0.5529861450195312,1084.0869140625,0.0,90.4816665649414,0.0,1649.788151461631
13.15,77.15,0.0,0.1510872095823288,0.12721200287342072,3.263232707977295,194.04684448242188,0.6612734794616699,0.0,276.5888977050781,0.0,0.0,0.5529861450195312,1084.0869140625,0.0,105.94145202636719,0.0,1665.4198998212814
