lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_2_Agriculture_livestock,HTAPv3_8_3_Agriculture_crops,total_pm10_emissions
12.85,77.75,0.0,0.0,0.12129238247871399,168.10443115234375,613.875,103.05693817138672,0.00023908719595056027,86.72369384765625,1.918012022972107,0.0,3.2954201698303223,307.8238525390625,0.0002714411821216345,9.286285400390625,4.152383327484131,0.627845048904419,1298.9856645908876
12.85,77.85,0.0,0.0,0.20007599890232086,36.528621673583984,100.13005828857422,22.393983840942383,0.00011724369687726721,24.83514404296875,0.667392373085022,0.0,0.7160854339599609,177.48782348632812,4.7113800974329934e-05,10.86012077331543,3.0271799564361572,1.1524332761764526,377.99908350177066
12.85,77.95,0.0,0.0,0.19483081996440887,36.528621673583984,100.13005828857422,22.393983840942383,6.574272265424952e-05,24.83514404296875,1.0312734842300415,0.0,0.7160854339599609,177.48782348632812,2.503775613149628e-05,7.8605546951293945,2.5193042755126953,0.6461359262466431,374.3439067479194
12.95,77.05,0.0,0.024130316451191902,0.0,11.195253372192383,30.687761306762695,6.863284587860107,0.00012021730799460784,23.59674072265625,0.7297324538230896,0.0,0.21946515142917633,78.80928802490234,5.199203224037774e-05,9.052253723144531,0.8395799994468689,0.8090132474899292,162.8266751154988
12.95,77.15,0.0,0.03986483812332153,0.0,11.195253372192383,30.687761306762695,6.863284587860107,0.00015127939695958048,23.59674072265625,1.4892500638961792,0.0,0.21946515142917633,78.80928802490234,5.2287487051216885e-05,8.99272632598877,3.8873283863067627,0.5519620180130005,166.333128365015
12.95,77.25,0.0,0.02346000261604786,0.00250274408608675,14.717514038085938,91.36848449707031,9.022616386413574,0.0007144034025259316,33.448158264160156,1.622059941291809,0.0,0.2885134816169739,103.6043472290039,0.00026788917602971196,9.190919876098633,5.085239887237549,0.5905216932296753,268.9653203334892
12.95,77.35,0.0,0.019260719418525696,0.002953319577500224,18.239776611328125,152.0491943359375,11.1819486618042,4.395678115542978e-05,43.29957962036133,1.213911533355713,0.0,0.35756176710128784,128.39938354492188,1.7009400835377164e-05,9.642097473144531,4.885427474975586,0.595853328704834,369.887009356813
12.95,77.45,0.0,0.023990755900740623,0.0,18.239776611328125,152.0491943359375,11.1819486618042,0.000686170591507107,43.29957962036133,7.099312782287598,0.0,0.35756176710128784,128.39938354492188,0.0012020519934594631,9.903636932373047,4.62205171585083,0.6721644401550293,375.8504893906065
12.95,77.55,0.0,0.03887723758816719,0.12990839779376984,299.6803283691406,1127.6197509765625,183.71987915039062,0.020894281566143036,148.6122283935547,20.56787109375,0.0,5.874754905700684,438.1600036621094,0.012115079909563065,1.8707958459854126,0.5091432929039001,0.11512979120016098,2226.9316804781556
12.95,77.65,0.0,0.9606192111968994,1.7532001733779907,299.6803283691406,1127.6197509765625,183.71987915039062,0.006201486103236675,148.6122283935547,12.969769477844238,0.0,5.874754905700684,438.1600036621094,0.003493331605568528,1.4942920207977295,0.4990379512310028,0.09437074512243271,2221.4479298547376
